timestamp_seconds,vehicle_count,tracked_vehicle_count,moving_vehicle_count,slow_vehicle_count,stopped_vehicle_count,moving_vehicle_percentage,slow_vehicle_percentage,stopped_vehicle_percentage,average_pixel_speed,median_pixel_speed,vehicle_density_score,vehicle_density_proxy,movement_congestion_score,vision_congestion_score,camera_congestion,traffic_state,camera_traffic_state
20.02,1,2,2,0,0,100.0,0.0,0.0,165.57572336138725,165.57572336138725,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
20.187,2,3,2,0,1,66.66666666666666,0.0,33.33333333333333,128.30270338983038,83.40352261786818,9.523809523809524,11.11,26.666666666666664,19.809523809523807,23.24,LOW,LOW
25.692,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
25.859,2,1,1,0,0,100.0,0.0,0.0,79.04418432601173,79.04418432601173,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
26.026,2,1,1,0,0,100.0,0.0,0.0,109.6397210994058,109.6397210994058,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
26.193,2,1,1,0,0,100.0,0.0,0.0,129.57535933162993,129.57535933162993,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
26.36,1,1,1,0,0,100.0,0.0,0.0,138.40627941708212,138.40627941708212,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
26.527,1,1,1,0,0,100.0,0.0,0.0,176.03670174956838,176.03670174956838,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
26.86,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
29.363,1,1,0,1,0,0.0,100.0,0.0,8.212067435515168,8.212067435515168,4.761904761904762,5.56,30.0,19.904761904761905,24.95,LOW,LOW
29.53,1,1,1,0,0,100.0,0.0,0.0,59.88023952095752,59.88023952095752,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
29.696,1,1,1,0,0,100.0,0.0,0.0,57.22891566265047,57.22891566265047,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
29.863,1,1,1,0,0,100.0,0.0,0.0,26.94610778443145,26.94610778443145,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
30.197,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
30.364,1,2,1,0,1,50.0,0.0,50.0,32.96813704422909,32.96813704422909,4.761904761904762,5.56,40.0,25.904761904761905,32.95,LOW,MODERATE
30.53,2,2,2,0,0,100.0,0.0,0.0,233.4154757321342,233.4154757321342,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
30.697,1,2,1,0,1,50.0,0.0,50.0,55.206853037682606,55.206853037682606,4.761904761904762,5.56,40.0,25.904761904761905,32.95,LOW,MODERATE
30.864,2,2,1,0,1,50.0,0.0,50.0,65.76611567810954,65.76611567810954,9.523809523809524,11.11,40.0,27.80952380952381,33.9,LOW,MODERATE
31.031,2,2,2,0,0,100.0,0.0,0.0,335.03328106849415,335.03328106849415,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
31.198,1,1,1,0,0,100.0,0.0,0.0,401.9119567556809,401.9119567556809,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
31.365,1,1,1,0,0,100.0,0.0,0.0,302.75072479276827,302.75072479276827,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
31.532,1,1,1,0,0,100.0,0.0,0.0,236.29944338174195,236.29944338174195,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
31.698,1,1,1,0,0,100.0,0.0,0.0,175.24323141914246,175.24323141914246,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
32.199,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,48.0,64.0,MODERATE,HIGH
32.366,0,1,1,0,0,100.0,0.0,0.0,90.06951470952802,90.06951470952802,0.0,0.0,0.0,0.0,0.0,LOW,LOW
32.532,12,1,1,0,0,100.0,0.0,0.0,101.02716765812497,101.02716765812497,57.14285714285714,66.67,0.0,22.857142857142858,11.43,LOW,LOW
32.699,11,1,1,0,0,100.0,0.0,0.0,99.16464168670085,99.16464168670085,52.38095238095239,61.11,0.0,20.95238095238096,10.48,LOW,LOW
32.866,9,1,1,0,0,100.0,0.0,0.0,78.07428030182739,78.07428030182739,42.85714285714285,50.0,0.0,17.142857142857142,8.57,LOW,LOW
33.033,11,1,1,0,0,100.0,0.0,0.0,72.35356870415842,72.35356870415842,52.38095238095239,61.11,0.0,20.95238095238096,10.48,LOW,LOW
33.2,11,1,1,0,0,100.0,0.0,0.0,58.133197122597046,58.133197122597046,52.38095238095239,61.11,0.0,20.95238095238096,10.48,LOW,LOW
33.367,10,1,1,0,0,100.0,0.0,0.0,52.28817124722622,52.28817124722622,47.61904761904761,55.56,0.0,19.047619047619047,9.52,LOW,LOW
33.534,12,1,1,0,0,100.0,0.0,0.0,78.36079238504357,78.36079238504357,57.14285714285714,66.67,0.0,22.857142857142858,11.43,LOW,LOW
33.7,10,1,1,0,0,100.0,0.0,0.0,54.30047101602265,54.30047101602265,47.61904761904761,55.56,0.0,19.047619047619047,9.52,LOW,LOW
34.868,13,1,0,0,1,0.0,0.0,100.0,0.0,0.0,61.90476190476191,72.22,80.0,72.76190476190476,76.38,HIGH,SEVERE
35.035,10,2,1,0,1,50.0,0.0,50.0,27.52212022582461,27.52212022582461,47.61904761904761,55.56,40.0,43.04761904761905,41.52,MODERATE,MODERATE
35.202,8,2,2,0,0,100.0,0.0,0.0,87.80912258876344,87.80912258876344,38.095238095238095,44.44,0.0,15.23809523809524,7.62,LOW,LOW
35.369,9,2,2,0,0,100.0,0.0,0.0,119.81916260583624,119.81916260583624,42.85714285714285,50.0,0.0,17.142857142857142,8.57,LOW,LOW
35.535,1,2,2,0,0,100.0,0.0,0.0,140.7418913989034,140.7418913989034,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
35.702,8,2,2,0,0,100.0,0.0,0.0,166.77331783208396,166.77331783208396,38.095238095238095,44.44,0.0,15.23809523809524,7.62,LOW,LOW
35.869,9,2,2,0,0,100.0,0.0,0.0,202.41743155266096,202.41743155266096,42.85714285714285,50.0,0.0,17.142857142857142,8.57,LOW,LOW
36.036,9,2,2,0,0,100.0,0.0,0.0,265.58253779619497,265.58253779619497,42.85714285714285,50.0,0.0,17.142857142857142,8.57,LOW,LOW
36.203,10,1,1,0,0,100.0,0.0,0.0,218.89073923873133,218.89073923873133,47.61904761904761,55.56,0.0,19.047619047619047,9.52,LOW,LOW
40.874,10,1,0,0,1,0.0,0.0,100.0,0.0,0.0,47.61904761904761,55.56,80.0,67.04761904761905,73.52,HIGH,HIGH
41.041,10,1,1,0,0,100.0,0.0,0.0,303.1058230183902,303.1058230183902,47.61904761904761,55.56,0.0,19.047619047619047,9.52,LOW,LOW
41.208,8,1,1,0,0,100.0,0.0,0.0,282.2005189927681,282.2005189927681,38.095238095238095,44.44,0.0,15.23809523809524,7.62,LOW,LOW
41.375,8,1,1,0,0,100.0,0.0,0.0,302.75072479276184,302.75072479276184,38.095238095238095,44.44,0.0,15.23809523809524,7.62,LOW,LOW
41.541,7,1,1,0,0,100.0,0.0,0.0,464.7932937580892,464.7932937580892,33.33333333333333,38.89,0.0,13.333333333333332,6.67,LOW,LOW
41.708,8,1,1,0,0,100.0,0.0,0.0,582.7873343915224,582.7873343915224,38.095238095238095,44.44,0.0,15.23809523809524,7.62,LOW,LOW
41.875,9,1,1,0,0,100.0,0.0,0.0,512.9643435942963,512.9643435942963,42.85714285714285,50.0,0.0,17.142857142857142,8.57,LOW,LOW
42.042,5,1,1,0,0,100.0,0.0,0.0,399.4510198840182,399.4510198840182,23.809523809523807,27.78,0.0,9.523809523809524,4.76,LOW,LOW
42.209,9,1,1,0,0,100.0,0.0,0.0,297.5089907135221,297.5089907135221,42.85714285714285,50.0,0.0,17.142857142857142,8.57,LOW,LOW
42.376,7,1,1,0,0,100.0,0.0,0.0,235.69169585651252,235.69169585651252,33.33333333333333,38.89,0.0,13.333333333333332,6.67,LOW,LOW
42.543,7,1,1,0,0,100.0,0.0,0.0,170.42214935039007,170.42214935039007,33.33333333333333,38.89,0.0,13.333333333333332,6.67,LOW,LOW
42.709,5,1,1,0,0,100.0,0.0,0.0,177.3275425245142,177.3275425245142,23.809523809523807,27.78,0.0,9.523809523809524,4.76,LOW,LOW
42.876,7,1,1,0,0,100.0,0.0,0.0,144.86192099884244,144.86192099884244,33.33333333333333,38.89,0.0,13.333333333333332,6.67,LOW,LOW
43.043,6,1,1,0,0,100.0,0.0,0.0,105.1320351262232,105.1320351262232,28.57142857142857,33.33,0.0,11.428571428571429,5.71,LOW,LOW
43.21,6,1,1,0,0,100.0,0.0,0.0,98.48433654729564,98.48433654729564,28.57142857142857,33.33,0.0,11.428571428571429,5.71,LOW,LOW
43.377,7,1,1,0,0,100.0,0.0,0.0,91.20686354327948,91.20686354327948,33.33333333333333,38.89,0.0,13.333333333333332,6.67,LOW,LOW
43.544,11,1,1,0,0,100.0,0.0,0.0,81.77545080088692,81.77545080088692,52.38095238095239,61.11,0.0,20.95238095238096,10.48,LOW,LOW
43.71,10,1,1,0,0,100.0,0.0,0.0,78.13928777754542,78.13928777754542,47.61904761904761,55.56,0.0,19.047619047619047,9.52,LOW,LOW
43.877,1,2,1,0,1,50.0,0.0,50.0,33.23892711253639,33.23892711253639,4.761904761904762,5.56,40.0,25.904761904761905,32.95,LOW,MODERATE
44.044,1,2,2,0,0,100.0,0.0,0.0,52.74667389449184,52.74667389449184,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
44.211,1,1,1,0,0,100.0,0.0,0.0,58.133197122597046,58.133197122597046,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
47.381,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
47.547,1,1,1,0,0,100.0,0.0,0.0,66.87832322643055,66.87832322643055,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
48.048,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
48.215,1,1,0,1,0,0.0,100.0,0.0,6.694814303891523,6.694814303891523,4.761904761904762,5.56,30.0,19.904761904761905,24.95,LOW,LOW
51.218,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
51.718,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
51.885,1,1,1,0,0,100.0,0.0,0.0,67.2820510606137,67.2820510606137,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
52.052,1,1,1,0,0,100.0,0.0,0.0,64.77038219396327,64.77038219396327,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
52.219,2,1,1,0,0,100.0,0.0,0.0,41.59414368098704,41.59414368098704,9.523809523809524,11.11,0.0,3.8095238095238098,1.9,LOW,LOW
54.555,2,1,0,0,1,0.0,0.0,100.0,0.0,0.0,9.523809523809524,11.11,80.0,51.80952380952381,65.9,MODERATE,HIGH
54.721,3,2,2,0,0,100.0,0.0,0.0,54.33971354533908,54.33971354533908,14.285714285714285,16.67,0.0,5.714285714285714,2.86,LOW,LOW
54.888,9,1,1,0,0,100.0,0.0,0.0,22.801715885819867,22.801715885819867,42.85714285714285,50.0,0.0,17.142857142857142,8.57,LOW,LOW
55.556,16,1,0,0,1,0.0,0.0,100.0,0.0,0.0,76.19047619047619,88.89,80.0,78.47619047619048,79.24,SEVERE,SEVERE
56.223,12,2,1,0,1,50.0,0.0,50.0,17.18496604412821,17.18496604412821,57.14285714285714,66.67,40.0,46.85714285714286,43.43,MODERATE,MODERATE
56.89,9,1,0,1,0,0.0,100.0,0.0,3.373313343328328,3.373313343328328,42.85714285714285,50.0,30.0,35.14285714285714,32.57,MODERATE,MODERATE
58.725,0,1,1,0,0,100.0,0.0,0.0,14.766501985404874,14.766501985404874,0.0,0.0,0.0,0.0,0.0,LOW,LOW
58.892,0,1,1,0,0,100.0,0.0,0.0,102.19190518488531,102.19190518488531,0.0,0.0,0.0,0.0,0.0,LOW,LOW
61.228,0,1,0,1,0,0.0,100.0,0.0,6.016774152207554,6.016774152207554,0.0,0.0,30.0,18.0,24.0,LOW,LOW
63.897,8,1,0,0,1,0.0,0.0,100.0,0.0,0.0,38.095238095238095,44.44,80.0,63.23809523809524,71.62,HIGH,HIGH
64.064,9,1,1,0,0,100.0,0.0,0.0,47.33948593066592,47.33948593066592,42.85714285714285,50.0,0.0,17.142857142857142,8.57,LOW,LOW
64.231,10,1,1,0,0,100.0,0.0,0.0,52.96947908070049,52.96947908070049,47.61904761904761,55.56,0.0,19.047619047619047,9.52,LOW,LOW
64.398,9,1,1,0,0,100.0,0.0,0.0,52.37381941477764,52.37381941477764,42.85714285714285,50.0,0.0,17.142857142857142,8.57,LOW,LOW
64.564,9,1,1,0,0,100.0,0.0,0.0,59.40687627504939,59.40687627504939,42.85714285714285,50.0,0.0,17.142857142857142,8.57,LOW,LOW
64.731,8,1,1,0,0,100.0,0.0,0.0,75.56544589295714,75.56544589295714,38.095238095238095,44.44,0.0,15.23809523809524,7.62,LOW,LOW
67.901,9,1,0,0,1,0.0,0.0,100.0,0.0,0.0,42.85714285714285,50.0,80.0,65.14285714285714,72.57,HIGH,HIGH
68.068,10,1,1,0,0,100.0,0.0,0.0,64.49299170220901,64.49299170220901,47.61904761904761,55.56,0.0,19.047619047619047,9.52,LOW,LOW
68.235,8,1,1,0,0,100.0,0.0,0.0,76.33262744899305,76.33262744899305,38.095238095238095,44.44,0.0,15.23809523809524,7.62,LOW,LOW
68.402,8,1,1,0,0,100.0,0.0,0.0,99.52556969218266,99.52556969218266,38.095238095238095,44.44,0.0,15.23809523809524,7.62,LOW,LOW
68.569,7,1,1,0,0,100.0,0.0,0.0,82.81027955652215,82.81027955652215,33.33333333333333,38.89,0.0,13.333333333333332,6.67,LOW,LOW
68.735,8,1,1,0,0,100.0,0.0,0.0,110.58770934148296,110.58770934148296,38.095238095238095,44.44,0.0,15.23809523809524,7.62,LOW,LOW
68.902,8,1,1,0,0,100.0,0.0,0.0,121.87504453321812,121.87504453321812,38.095238095238095,44.44,0.0,15.23809523809524,7.62,LOW,LOW
69.069,7,1,1,0,0,100.0,0.0,0.0,139.3100613668471,139.3100613668471,33.33333333333333,38.89,0.0,13.333333333333332,6.67,LOW,LOW
69.236,6,1,1,0,0,100.0,0.0,0.0,162.03663626029558,162.03663626029558,28.57142857142857,33.33,0.0,11.428571428571429,5.71,LOW,LOW
73.74,9,1,0,0,1,0.0,0.0,100.0,0.0,0.0,42.85714285714285,50.0,80.0,65.14285714285714,72.57,HIGH,HIGH
74.241,8,1,0,0,1,0.0,0.0,100.0,0.0,0.0,38.095238095238095,44.44,80.0,63.23809523809524,71.62,HIGH,HIGH
76.076,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,48.0,64.0,MODERATE,HIGH
76.41,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,48.0,64.0,MODERATE,HIGH
76.576,0,1,1,0,0,100.0,0.0,0.0,79.52035411111048,79.52035411111048,0.0,0.0,0.0,0.0,0.0,LOW,LOW
76.743,0,1,1,0,0,100.0,0.0,0.0,84.7363574735615,84.7363574735615,0.0,0.0,0.0,0.0,0.0,LOW,LOW
76.91,0,1,1,0,0,100.0,0.0,0.0,127.06045014324997,127.06045014324997,0.0,0.0,0.0,0.0,0.0,LOW,LOW
77.077,0,1,1,0,0,100.0,0.0,0.0,142.23920383496514,142.23920383496514,0.0,0.0,0.0,0.0,0.0,LOW,LOW
77.244,0,1,1,0,0,100.0,0.0,0.0,167.90508853664454,167.90508853664454,0.0,0.0,0.0,0.0,0.0,LOW,LOW
77.744,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,48.0,64.0,MODERATE,HIGH
78.412,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
82.416,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
82.582,1,1,1,0,0,100.0,0.0,0.0,50.13047282257096,50.13047282257096,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
87.921,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
88.088,1,1,1,0,0,100.0,0.0,0.0,89.31996341423608,89.31996341423608,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
88.255,1,1,1,0,0,100.0,0.0,0.0,94.01388304255948,94.01388304255948,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
88.422,11,2,1,0,1,50.0,0.0,50.0,37.51486253335793,37.51486253335793,52.38095238095239,61.11,40.0,44.95238095238096,42.48,MODERATE,MODERATE
88.588,1,2,2,0,0,100.0,0.0,0.0,48.55043619584335,48.55043619584335,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
88.755,10,2,2,0,0,100.0,0.0,0.0,59.89236096697454,59.89236096697454,47.61904761904761,55.56,0.0,19.047619047619047,9.52,LOW,LOW
88.922,0,2,2,0,0,100.0,0.0,0.0,59.628695351162136,59.628695351162136,0.0,0.0,0.0,0.0,0.0,LOW,LOW
89.089,0,2,2,0,0,100.0,0.0,0.0,80.15716255824009,80.15716255824009,0.0,0.0,0.0,0.0,0.0,LOW,LOW
89.256,0,3,2,0,1,66.66666666666666,0.0,33.33333333333333,42.17774608860108,37.51486253335793,0.0,0.0,26.666666666666664,15.999999999999998,21.33,LOW,LOW
89.423,0,3,3,0,0,100.0,0.0,0.0,85.89212745008115,107.95063698993876,0.0,0.0,0.0,0.0,0.0,LOW,LOW
89.59,0,2,2,0,0,100.0,0.0,0.0,111.1060993530656,111.1060993530656,0.0,0.0,0.0,0.0,0.0,LOW,LOW
89.756,0,4,2,0,2,50.0,0.0,50.0,57.84614068398048,40.662650602410416,0.0,0.0,40.0,24.0,32.0,LOW,MODERATE
89.923,0,4,4,0,0,100.0,0.0,0.0,111.6721553914074,96.79436133514676,0.0,0.0,0.0,0.0,0.0,LOW,LOW
90.09,0,4,4,0,0,100.0,0.0,0.0,120.30909656891528,92.8385102373369,0.0,0.0,0.0,0.0,0.0,LOW,LOW
90.257,0,3,3,0,0,100.0,0.0,0.0,94.00544887718002,106.19250210160496,0.0,0.0,0.0,0.0,0.0,LOW,LOW
90.424,0,3,3,0,0,100.0,0.0,0.0,109.25278167395442,121.24824390009816,0.0,0.0,0.0,0.0,0.0,LOW,LOW
90.591,0,1,1,0,0,100.0,0.0,0.0,155.25619356245693,155.25619356245693,0.0,0.0,0.0,0.0,0.0,LOW,LOW
90.757,8,1,1,0,0,100.0,0.0,0.0,192.86518787447056,192.86518787447056,38.095238095238095,44.44,0.0,15.23809523809524,7.62,LOW,LOW
90.924,0,1,1,0,0,100.0,0.0,0.0,50.53426981507538,50.53426981507538,0.0,0.0,0.0,0.0,0.0,LOW,LOW
91.091,1,1,1,0,0,100.0,0.0,0.0,248.1420074849705,248.1420074849705,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
92.426,1,1,0,0,1,0.0,0.0,100.0,0.0,0.0,4.761904761904762,5.56,80.0,49.90476190476191,64.95,MODERATE,HIGH
92.593,1,1,1,0,0,100.0,0.0,0.0,195.18570075456844,195.18570075456844,4.761904761904762,5.56,0.0,1.9047619047619049,0.95,LOW,LOW
